SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalLatePayments,IncomePerDependent
0,0.237767,61,0,0.335905,9011.0,5,0,2,0,2.0,0,3003.67
0,0.330459,34,0,9.100066,4996.5,6,0,1,0,0.0,0,4996.5
0,1.0,42,0,0.562368,4603.0,12,0,0,0,0.0,0,4603.0
0,0.071822,58,0,0.384658,3556.0,8,0,0,0,0.0,0,3556.0
0,0.218119,81,1,0.930798,2557.0,4,0,1,0,0.0,1,2557.0
0,0.431283,50,0,3.241512,8770.0,11,0,1,0,1.0,0,4385.0
1,0.510395,60,1,0.301977,3908.0,8,0,3,0,0.0,1,3908.0
1,0.517479,50,0,2.005268,1557.0,12,0,0,0,0.0,0,1557.0
0,0.444206,79,0,0.889388,4996.5,3,0,1,0,0.0,0,4996.5
0,0.535958,27,0,0.385061,1873.0,4,0,1,0,0.0,0,1873.0
0,0.195408,53,0,1.270045,1953.0,10,0,2,0,0.0,0,1953.0
0,0.469136,29,0,4.013694,12760.0,7,0,1,0,0.0,0,12760.0
0,0.176685,21,0,0.854831,1887.0,10,0,2,0,1.0,0,943.5
0,0.103096,56,0,1.679011,770.0,10,0,0,0,0.0,0,770.0
0,0.410518,53,0,0.876335,8089.0,13,0,0,0,0.0,0,8089.0
0,0.244485,48,0,10.0,3854.0,5,0,0,0,1.0,0,1927.0
0,0.527915,50,0,0.908284,4129.0,8,0,1,0,0.0,0,4129.0
0,0.224912,90,0,10.0,4996.5,8,0,1,0,0.0,0,4996.5
0,0.328424,48,0,3.506755,5915.0,8,0,3,0,2.0,0,1971.67
0,0.202484,59,0,0.730055,4996.5,7,0,0,0,0.0,0,4996.5
0,0.231928,42,2,0.348411,16008.0,6,0,1,0,1.0,2,8004.0
0,0.535747,56,1,0.639394,4996.5,12,0,0,0,0.0,1,4996.5
0,0.427797,48,2,1.515724,7015.0,7,0,0,0,0.0,2,7015.0
0,0.278213,46,0,1.186974,4996.5,9,0,2,1,1.0,1,2498.25
0,0.58237,77,0,0.214722,2676.0,11,0,1,0,1.0,0,1338.0
0,0.35619,68,0,0.997886,2166.0,8,0,1,0,1.0,0,1083.0
1,0.285282,53,0,0.239556,11089.0,9,1,0,1,0.0,2,11089.0
0,0.24004,21,0,4.036172,2224.0,10,0,0,0,2.0,0,741.33
0,0.258793,46,4,0.156905,3025.0,9,0,2,0,2.0,4,1008.33
0,0.14479,89,0,0.129156,9995.0,4,0,1,0,1.0,0,4997.5
0,0.348686,48,0,0.857563,5053.0,10,0,3,0,0.0,0,5053.0
0,0.199497,67,0,0.344316,1167.0,16,0,1,0,1.0,0,583.5
0,0.358425,72,0,1.008987,19883.0,12,0,2,0,1.0,0,9941.5
0,0.08388,55,0,3.314394,4996.5,11,0,0,0,0.0,0,4996.5
1,0.15836,40,0,5.360972,4996.5,5,0,2,0,0.0,0,4996.5
0,0.296489,21,3,0.113941,4996.5,11,0,2,0,1.0,3,2498.25
0,0.67013,61,0,0.436049,8103.0,10,0,0,0,1.0,0,4051.5
0,0.247451,40,0,1.528373,23597.0,8,0,1,0,2.0,0,7865.67
0,0.420214,54,0,2.325541,1302.0,8,0,2,1,1.0,1,651.0
0,0.269559,34,0,0.098757,9516.0,10,0,2,0,2.0,0,3172.0
0,0.385144,48,0,0.356439,8905.0,13,0,1,0,1.0,0,4452.5
0,0.326216,52,0,6.113361,4403.0,10,0,1,0,0.0,0,4403.0
0,0.47289,55,0,0.383822,9226.0,8,0,4,0,1.0,0,4613.0
0,0.230316,36,0,1.847528,10377.0,8,0,0,0,0.0,0,10377.0
0,0.253395,68,0,3.219779,1626.0,8,0,0,0,1.0,0,813.0
0,0.077277,43,0,2.464309,19926.0,5,0,1,0,1.0,0,9963.0
0,0.1012,28,0,0.55764,1412.0,7,0,1,0,1.0,0,706.0
0,0.169502,50,3,2.889896,1981.0,10,0,2,0,1.0,3,990.5
0,0.310308,52,0,0.457539,3986.0,5,0,0,0,0.0,0,3986.0
0,0.381927,54,1,0.064085,22924.0,7,0,0,0,0.0,1,22924.0
0,0.333098,71,0,0.038267,4996.5,4,0,0,0,0.0,0,4996.5
0,0.234473,48,0,0.431384,4790.0,4,0,2,0,2.0,0,1596.67
0,0.604687,50,0,1.062746,15454.0,8,0,1,0,2.0,0,5151.33
0,0.325531,36,0,0.233043,3865.0,9,0,1,0,0.0,0,3865.0
0,0.717883,63,0,1.24825,1914.0,8,1,0,0,1.0,1,957.0
0,0.061915,54,0,0.181694,3519.0,12,0,1,0,1.0,0,1759.5
0,0.115226,46,2,1.591385,14715.0,5,0,1,0,3.0,2,3678.75
0,0.115709,25,1,3.064118,5201.0,8,0,2,0,0.0,1,5201.0
0,0.25184,72,0,1.077277,23029.0,12,0,1,0,0.0,0,23029.0
0,0.435513,34,2,0.141708,8869.0,8,0,2,0,1.0,2,4434.5
0,0.538043,43,0,0.231125,2934.0,12,0,1,0,0.0,0,2934.0
0,0.197503,57,0,0.504589,5119.0,6,0,0,0,0.0,0,5119.0
0,0.033239,35,0,1.056803,2483.0,2,0,1,0,1.0,0,1241.5
0,0.450638,31,0,0.623623,2879.0,6,0,1,1,2.0,1,959.67
0,0.277978,22,0,0.121344,50000.0,8,0,0,0,0.0,0,50000.0
0,0.043147,62,0,2.491993,11102.0,8,0,0,0,1.0,0,5551.0
0,0.055692,44,0,4.271943,9787.0,6,1,3,0,0.0,1,9787.0
0,0.508645,90,0,1.021502,2985.0,5,0,1,0,1.0,0,1492.5
0,0.422789,38,0,0.685363,17251.0,5,0,2,0,1.0,0,8625.5
0,0.228904,39,0,0.141275,11843.0,10,0,1,1,3.0,1,2960.75
0,0.223094,44,0,0.0357,22143.0,7,0,0,0,2.0,0,7381.0
0,0.198565,55,0,0.710013,21300.0,1,0,0,0,1.0,0,10650.0
0,0.426124,45,0,1.000454,1505.0,4,0,1,0,0.0,0,1505.0
0,0.157989,60,0,4.062969,4996.5,8,0,0,0,1.0,0,2498.25
0,0.458426,38,0,1.556997,2201.0,9,0,0,0,0.0,0,2201.0
0,0.197702,32,0,4.280323,2309.0,7,0,1,0,1.0,0,1154.5
0,0.22819,26,4,1.23504,4996.5,13,0,1,0,1.0,4,2498.25
0,0.323878,21,0,2.695654,3123.0,7,0,1,0,0.0,0,3123.0
0,0.283055,44,0,0.163216,25798.0,9,0,1,0,0.0,0,25798.0
0,0.125174,47,0,1.419025,4996.5,11,0,1,1,1.0,1,2498.25
0,0.075452,43,0,0.467115,4889.0,6,0,0,0,1.0,0,2444.5
0,0.123683,69,0,0.788298,23488.0,5,0,0,0,0.0,0,23488.0
0,0.327641,69,0,1.522009,4996.5,7,0,2,3,0.0,3,4996.5
0,0.056125,47,0,0.415423,3426.0,9,0,2,0,0.0,0,3426.0
1,0.160964,26,0,0.120853,984.0,8,0,1,0,1.0,0,492.0
0,0.244983,44,0,0.534942,4128.0,8,0,1,0,0.0,0,4128.0
1,0.333645,43,0,0.2067,2934.0,8,0,1,1,1.0,1,1467.0
0,0.065157,42,3,1.976772,5797.0,7,0,1,1,3.0,4,1449.25
0,0.050571,42,1,2.15267,5278.0,8,0,2,0,0.0,1,5278.0
0,0.0659,42,1,1.316147,5168.0,9,0,1,0,0.0,1,5168.0
0,0.157376,46,0,3.314017,7472.0,15,0,1,0,1.0,0,3736.0
0,0.091859,43,0,0.915441,1863.0,10,0,0,0,0.0,0,1863.0
0,1.0,54,0,0.670679,6830.0,7,0,2,0,1.0,0,3415.0
0,0.3678,57,0,1.444515,4996.5,9,0,0,0,0.0,0,4996.5
0,0.295319,39,0,1.067962,4996.5,12,1,2,0,2.0,1,1665.5
0,0.077317,69,0,0.237326,10571.0,6,0,1,0,0.0,0,10571.0
0,0.556339,38,0,1.675417,4996.5,3,0,4,0,0.0,0,4996.5
0,0.124378,29,0,0.032747,4996.5,11,0,1,0,0.0,0,4996.5
0,0.179094,57,1,3.378246,4996.5,7,0,2,0,0.0,1,4996.5
0,0.409887,40,0,1.650956,3257.0,9,0,1,0,0.0,0,3257.0
0,0.211722,56,0,0.13367,4996.5,9,0,1,0,0.0,0,4996.5
0,0.523475,21,0,1.338366,2761.0,2,0,1,0,0.0,0,2761.0
0,0.480826,71,0,1.50149,3151.0,11,0,0,0,0.0,0,3151.0
0,1.0,61,0,1.261027,2785.0,16,0,0,0,1.0,0,1392.5
0,0.49079,30,0,0.93048,11773.0,12,0,1,5,1.0,5,5886.5
0,0.288386,31,0,0.137202,4996.5,8,0,0,0,3.0,0,1249.12
0,0.467517,75,0,2.695401,7101.0,12,0,0,1,0.0,1,7101.0
0,0.155679,41,0,0.130507,23874.0,9,0,0,0,1.0,0,11937.0
0,0.271753,40,0,0.333844,4996.5,7,0,1,0,1.0,0,2498.25
0,0.171889,21,1,0.089353,11963.0,7,0,2,0,0.0,1,11963.0
0,0.571598,47,1,0.776844,18715.0,7,0,1,0,2.0,1,6238.33
1,0.615378,48,0,0.397543,11178.0,9,0,1,1,1.0,1,5589.0
0,0.140096,62,0,0.123341,4849.0,12,0,1,0,1.0,0,2424.5
0,0.438991,32,0,7.734582,8214.0,5,0,1,0,1.0,0,4107.0
0,0.117027,30,0,0.114466,1754.0,2,0,0,0,2.0,0,584.67
0,0.27447,58,0,0.573759,2633.0,4,0,3,0,0.0,0,2633.0
0,0.658702,66,0,0.528906,3029.0,12,0,1,0,1.0,0,1514.5
0,0.112978,30,2,0.225498,29510.0,9,0,2,0,0.0,2,29510.0
0,0.158957,67,1,0.628735,2565.0,3,3,1,0,1.0,4,1282.5
0,0.415349,52,0,0.652091,2535.0,12,1,1,0,0.0,1,2535.0
0,0.507199,67,2,0.465736,2132.0,8,0,2,0,1.0,2,1066.0
0,0.633317,51,5,0.092907,4996.5,10,0,0,0,0.0,5,4996.5
0,0.129562,21,0,0.304674,5508.0,7,0,0,0,1.0,0,2754.0
0,0.624826,49,0,1.188136,11724.0,11,0,0,5,0.0,5,11724.0
1,0.40943,66,0,0.315296,8408.0,6,0,5,0,0.0,0,8408.0
0,0.174046,39,1,0.3303,4996.5,12,0,1,0,0.0,1,4996.5
0,0.141041,46,2,0.393265,2576.0,7,0,1,0,2.0,2,858.67
0,1.0,49,0,0.669534,14650.0,9,0,3,0,1.0,0,7325.0
0,0.257709,21,0,2.600811,4177.0,6,0,4,0,2.0,0,1392.33
0,0.231966,75,0,0.897672,12709.0,10,0,2,1,0.0,1,12709.0
0,0.181879,39,0,1.338409,4360.0,7,0,0,0,0.0,0,4360.0
0,0.124,59,0,2.31859,2266.0,8,0,0,0,2.0,0,755.33
1,0.130937,50,0,1.265148,3856.0,7,3,0,0,1.0,3,1928.0
0,0.212138,69,0,0.316082,4996.5,9,0,0,0,0.0,0,4996.5
0,0.273309,57,0,0.458803,4996.5,6,0,3,0,1.0,0,2498.25
0,0.325427,48,0,0.581974,5771.0,6,0,0,0,3.0,0,1442.75
0,0.233213,39,0,3.667007,7400.0,9,3,0,0,1.0,3,3700.0
0,0.159946,63,0,0.111304,1377.0,11,0,0,0,0.0,0,1377.0
0,1.0,25,0,0.541812,4846.0,11,0,2,0,0.0,0,4846.0
0,0.073108,61,0,0.576046,4996.5,8,0,0,0,1.0,0,2498.25
0,0.298444,36,0,0.187773,2925.0,10,0,2,3,0.0,3,2925.0
0,0.141788,69,0,0.403885,5465.0,7,0,0,0,0.0,0,5465.0
0,0.087142,54,1,0.291163,3164.0,3,0,0,0,0.0,1,3164.0
0,0.46774,61,0,2.237746,4996.5,9,3,1,0,1.0,3,2498.25
0,0.311516,53,0,0.523711,12713.0,7,0,1,0,1.0,0,6356.5
0,0.349588,27,2,0.180256,12650.0,7,0,2,0,1.0,2,6325.0
0,0.326533,39,1,0.076449,3307.0,9,0,1,1,0.0,2,3307.0
0,0.612439,61,0,0.389358,2275.0,13,0,2,0,1.0,0,1137.5
0,0.282346,54,0,2.338962,5248.0,3,0,1,0,1.0,0,2624.0
0,0.073965,68,0,0.254472,4996.5,4,0,3,0,1.0,0,2498.25
0,0.323184,57,0,0.141469,3019.0,4,0,0,0,0.0,0,3019.0
0,0.050658,38,0,1.230848,4996.5,9,0,0,0,0.0,0,4996.5
0,0.312548,40,0,0.525303,4996.5,8,0,1,0,0.0,0,4996.5
0,0.162338,53,0,0.843661,3557.0,8,0,2,2,0.0,2,3557.0
1,0.188461,21,0,10.0,8524.0,5,0,2,0,0.0,0,8524.0
0,0.217986,75,0,2.432936,8367.0,7,0,1,0,1.0,0,4183.5
1,1.0,58,0,0.264569,11856.0,11,0,2,0,0.0,0,11856.0
0,1.0,69,0,0.194394,1794.0,8,0,0,0,0.0,0,1794.0
0,0.111555,29,0,0.080144,6773.0,12,0,0,0,0.0,0,6773.0
0,0.520979,69,0,0.516669,4996.5,11,0,1,0,0.0,0,4996.5
0,0.307234,83,0,1.784663,1851.0,6,0,2,0,1.0,0,925.5
0,0.231488,33,1,0.094995,3488.0,6,0,1,1,1.0,2,1744.0
0,0.299427,62,1,1.628701,11556.0,7,0,0,0,0.0,1,11556.0
0,0.213121,52,0,1.306242,3648.0,6,0,1,0,0.0,0,3648.0
0,0.111894,30,0,0.931573,17194.0,6,0,0,0,0.0,0,17194.0
0,0.293159,58,0,0.305767,7624.0,10,0,1,1,0.0,1,7624.0
0,0.181267,63,0,0.705258,3585.0,9,0,2,0,1.0,0,1792.5
0,0.438268,43,0,1.370422,4996.5,12,0,1,0,1.0,0,2498.25
0,0.16762,68,5,1.115436,7018.0,6,0,1,0,0.0,5,7018.0
0,0.153431,28,0,0.697723,2330.0,10,0,5,0,1.0,0,1165.0
0,0.091059,31,0,0.740482,21742.0,11,0,2,0,1.0,0,10871.0
0,0.706719,53,0,2.177769,6048.0,10,0,0,0,0.0,0,6048.0
0,0.272621,52,0,0.274108,4989.0,6,0,1,0,0.0,0,4989.0
0,0.172495,41,0,1.175497,4996.5,3,0,1,0,0.0,0,4996.5
0,0.155123,63,1,4.25845,12627.0,7,0,0,0,2.0,1,4209.0
0,0.030292,59,0,0.276347,4996.5,11,0,0,0,0.0,0,4996.5
0,0.447755,64,0,0.379856,8130.0,12,5,0,0,1.0,5,4065.0
1,0.554104,50,0,0.070935,3274.0,6,0,1,1,0.0,1,3274.0
0,0.44742,60,0,0.569381,9578.0,9,0,1,0,1.0,0,4789.0
0,0.100416,45,0,1.926309,10192.0,6,0,0,1,0.0,1,10192.0
0,0.161492,80,0,1.224441,2878.0,9,0,5,0,1.0,0,1439.0
0,0.131273,40,0,0.181355,1581.0,8,0,0,0,1.0,0,790.5
1,0.303948,81,0,0.271701,7825.0,11,0,0,0,0.0,0,7825.0
0,0.19963,52,0,0.25986,1395.0,8,0,2,0,0.0,0,1395.0
0,0.307889,32,0,1.903612,5550.0,6,0,1,0,1.0,0,2775.0
0,0.164148,71,0,0.04895,3436.0,7,0,0,0,1.0,0,1718.0
0,0.307563,53,0,0.182162,4996.5,10,0,0,0,3.0,0,1249.12
0,0.296396,63,0,0.692204,3589.0,11,0,0,0,0.0,0,3589.0
0,0.160988,69,0,0.593351,4996.5,6,0,3,0,0.0,0,4996.5
0,0.060537,56,0,0.081703,3257.0,10,0,1,0,0.0,0,3257.0
0,0.555197,43,0,2.920899,10937.0,8,0,1,0,0.0,0,10937.0
0,0.517471,65,0,0.194272,25546.0,11,0,3,0,1.0,0,12773.0
1,0.225929,52,0,0.1827,2091.0,17,0,0,0,0.0,0,2091.0
0,0.222282,61,0,0.268985,6208.0,11,0,0,0,0.0,0,6208.0
0,0.162861,21,0,0.444334,44312.0,4,0,1,0,1.0,0,22156.0
0,0.370781,58,0,1.800649,5183.0,10,0,4,0,2.0,0,1727.67
0,0.242987,43,0,1.989249,5163.0,6,0,3,5,1.0,5,2581.5
0,0.377315,75,0,2.543467,9235.0,12,0,1,0,1.0,0,4617.5
0,0.115412,60,0,0.095995,5078.0,5,0,0,0,0.0,0,5078.0
0,0.095508,55,0,0.554445,1254.0,9,0,2,0,0.0,0,1254.0
0,0.20823,58,0,0.335624,12159.0,7,0,1,0,0.0,0,12159.0
0,0.349083,38,0,0.905546,989.0,5,0,2,0,0.0,0,989.0
0,0.595023,74,0,1.79589,3521.0,7,0,1,0,0.0,0,3521.0
0,0.411061,79,0,0.305543,12912.0,3,3,0,0,0.0,3,12912.0
0,0.376966,57,0,0.715783,4996.5,14,0,1,0,0.0,0,4996.5
0,0.32819,74,0,0.373423,2821.0,9,0,0,0,0.0,0,2821.0
0,0.216217,44,0,0.123688,9930.0,11,0,0,0,0.0,0,9930.0
0,0.190759,40,0,0.120473,2487.0,12,0,1,0,1.0,0,1243.5
0,0.217523,52,0,2.898874,1848.0,13,0,2,0,0.0,0,1848.0
0,0.122951,58,0,6.707683,6121.0,4,0,1,0,1.0,0,3060.5
0,0.399546,46,0,0.200113,4245.0,6,0,1,0,0.0,0,4245.0
1,0.34877,59,0,1.149707,1817.0,5,0,1,0,1.0,0,908.5
0,0.087556,56,0,0.513301,8180.0,10,0,3,0,0.0,0,8180.0
0,0.082253,38,0,0.101076,7126.0,6,0,1,0,0.0,0,7126.0
0,0.291736,59,0,1.635695,3685.0,11,0,2,0,1.0,0,1842.5
0,0.126999,64,0,0.58965,3892.0,7,0,3,1,1.0,1,1946.0
0,0.163324,54,0,0.063715,4996.5,15,0,1,0,2.0,0,1665.5
0,0.227597,68,0,1.097324,4996.5,8,0,0,0,1.0,0,2498.25
0,0.169162,34,0,4.05027,3919.0,7,0,0,0,0.0,0,3919.0
0,0.056564,58,0,0.117497,8297.0,10,0,1,0,1.0,0,4148.5
0,1.0,35,0,0.14527,7724.0,9,0,0,0,1.0,0,3862.0
0,0.486799,36,0,0.869573,9931.0,10,0,0,0,0.0,0,9931.0
0,0.317342,43,0,2.28028,5071.0,11,0,2,0,0.0,0,5071.0
0,0.28464,38,0,0.304764,2368.0,8,0,1,0,0.0,0,2368.0
0,0.299578,44,0,0.949659,4996.5,6,0,1,0,1.0,0,2498.25
0,1.0,49,0,1.029685,4996.5,8,0,2,0,0.0,0,4996.5
0,0.177758,63,0,3.579379,4996.5,10,0,3,5,1.0,5,2498.25
0,0.503158,47,0,0.164425,3336.0,15,0,3,0,0.0,0,3336.0
0,0.470713,29,0,1.024369,4996.5,9,0,1,0,0.0,0,4996.5
0,0.148018,67,0,3.585384,3780.0,4,0,0,0,0.0,0,3780.0
1,0.176033,40,0,1.201068,4996.5,8,0,0,0,1.0,0,2498.25
0,0.231243,51,0,5.934499,16519.0,7,0,1,0,1.0,0,8259.5
0,0.478751,58,1,0.585369,9058.0,11,0,2,0,0.0,1,9058.0
0,0.361141,54,1,0.565687,1820.0,12,0,1,2,1.0,3,910.0
0,0.223596,67,0,0.178283,4996.5,7,0,0,1,0.0,1,4996.5
0,0.288929,58,0,1.584045,13426.0,6,0,1,0,0.0,0,13426.0
0,0.223279,39,1,5.341942,5505.0,12,0,0,0,1.0,1,2752.5
0,0.478323,82,0,0.036912,4996.5,13,0,2,0,1.0,0,2498.25
0,0.380158,54,0,0.146623,2552.0,8,5,1,0,1.0,5,1276.0
0,0.279997,49,0,1.66181,8628.0,5,0,0,0,2.0,0,2876.0
0,0.151727,65,1,4.270696,10889.0,6,0,2,0,0.0,1,10889.0
0,0.536424,55,0,4.160356,4985.0,9,0,2,0,1.0,0,2492.5
0,0.359707,57,0,0.751804,35605.0,10,0,1,0,1.0,0,17802.5
0,0.287581,86,0,2.517793,9502.0,3,0,1,0,0.0,0,9502.0
0,0.225657,48,0,0.777818,4044.0,10,0,2,0,0.0,0,4044.0
0,0.285144,47,0,0.064238,2559.0,7,0,0,0,1.0,0,1279.5
0,0.393934,53,0,0.80869,4996.5,8,0,2,0,2.0,0,1665.5
0,0.280489,67,0,0.212573,4996.5,8,0,1,0,0.0,0,4996.5
0,0.148994,30,0,0.652443,3324.0,13,0,2,0,0.0,0,3324.0
0,0.055729,24,0,1.679651,18750.0,6,0,0,0,1.0,0,9375.0
0,0.201563,43,0,0.251737,15883.0,4,0,0,0,1.0,0,7941.5
0,0.581307,29,0,0.087641,8155.0,3,0,1,0,0.0,0,8155.0
0,0.204058,46,0,0.854954,1913.0,10,0,1,1,0.0,1,1913.0
0,0.037391,59,0,3.077718,2870.0,6,0,3,0,3.0,0,717.5
0,0.420811,39,0,0.182831,4996.5,6,1,0,0,1.0,1,2498.25
0,0.457617,32,0,0.432594,3132.0,10,5,0,5,0.0,10,3132.0
0,0.158951,52,0,1.637859,12060.0,6,0,2,0,0.0,0,12060.0
1,0.363514,64,2,0.238875,7184.0,8,0,0,0,1.0,2,3592.0
0,0.353844,28,0,2.048695,5122.0,7,0,1,0,1.0,0,2561.0
0,0.117596,63,0,0.069524,2801.0,8,0,1,0,1.0,0,1400.5
0,0.141447,63,0,0.903006,4557.0,9,1,1,0,0.0,1,4557.0
0,0.41503,65,0,3.878234,5719.0,7,0,1,0,0.0,0,5719.0
0,0.231656,69,0,0.276976,11226.0,9,0,1,0,0.0,0,11226.0
0,0.498693,82,0,0.59679,4996.5,15,0,3,0,0.0,0,4996.5
0,0.260216,47,0,0.017169,3982.0,11,0,1,0,1.0,0,1991.0
0,0.500587,53,1,0.228022,5094.0,10,0,1,0,0.0,1,5094.0
0,0.251661,46,0,0.512344,8351.0,8,0,2,0,2.0,0,2783.67
1,0.426092,52,2,2.055774,2376.0,9,0,4,0,0.0,2,2376.0
1,0.260024,73,0,2.813355,1714.0,6,0,0,0,2.0,0,571.33
0,0.353936,33,0,1.25656,8426.0,6,0,2,0,0.0,0,8426.0
0,0.095108,39,0,0.079655,1459.0,16,0,0,0,1.0,0,729.5
0,0.196722,71,0,0.461137,13738.0,8,0,1,0,0.0,0,13738.0
0,0.239629,66,0,0.430461,4338.0,7,0,4,0,1.0,0,2169.0
0,0.192097,46,0,1.108914,1425.0,13,3,1,0,1.0,3,712.5
0,0.260812,63,0,1.165731,3346.0,11,0,2,0,1.0,0,1673.0
0,0.469852,56,0,0.454801,4996.5,5,0,1,0,1.0,0,2498.25
0,0.016352,73,0,0.925592,4996.5,10,0,1,0,0.0,0,4996.5
0,0.093328,53,0,0.219873,4996.5,4,0,0,0,0.0,0,4996.5
0,0.392304,66,0,2.088729,4996.5,13,0,0,0,2.0,0,1665.5
0,0.157043,88,0,0.190058,4180.0,7,0,0,0,0.0,0,4180.0
0,0.575403,60,0,0.412095,2322.0,12,0,1,0,2.0,0,774.0
1,0.365115,52,0,2.468264,3869.0,11,0,0,0,1.0,0,1934.5
0,0.031232,62,0,1.060609,15242.0,12,0,0,0,0.0,0,15242.0
0,0.090034,46,0,0.261992,18921.0,8,0,1,0,0.0,0,18921.0
0,0.295586,85,0,0.732484,4996.5,6,0,0,0,2.0,0,1665.5
0,0.478947,54,0,0.759306,11764.0,8,0,1,0,2.0,0,3921.33
0,0.188544,48,0,5.190081,6003.0,10,0,1,0,0.0,0,6003.0
0,0.169437,40,0,1.757455,10292.0,17,0,2,0,0.0,0,10292.0
0,0.12544,67,0,1.416972,3164.0,6,0,1,0,0.0,0,3164.0
0,0.615259,64,0,0.21242,1194.0,9,0,2,0,1.0,0,597.0
1,0.380684,45,0,0.223672,4996.5,9,0,1,0,0.0,0,4996.5
0,0.268749,60,0,0.271415,2315.0,5,0,2,0,0.0,0,2315.0
0,0.084344,30,0,4.672435,4996.5,5,0,2,0,2.0,0,1665.5
0,0.061317,54,0,0.357897,4996.5,11,0,1,0,0.0,0,4996.5
0,0.184819,58,0,0.403174,7948.0,7,0,0,0,0.0,0,7948.0
1,0.250502,75,5,0.113274,5494.0,8,5,2,0,0.0,10,5494.0
0,0.149402,41,0,0.128222,9190.0,4,2,2,0,0.0,2,9190.0
0,0.215946,34,0,0.663128,8393.0,9,0,0,0,0.0,0,8393.0
0,0.267876,39,0,2.303057,3509.0,11,0,2,0,1.0,0,1754.5
0,0.141587,33,0,0.557303,4645.0,14,0,0,0,0.0,0,4645.0
0,0.092198,70,2,0.623946,3264.0,5,1,0,0,1.0,3,1632.0
0,0.221431,73,0,4.574644,4153.0,18,0,3,0,3.0,0,1038.25
0,1.0,56,0,0.61757,2266.0,7,0,2,1,0.0,1,2266.0
0,0.080829,69,0,0.587901,6716.0,10,0,1,0,0.0,0,6716.0
0,0.18024,53,0,2.083282,4996.5,8,0,0,0,0.0,0,4996.5
0,0.204263,50,0,1.690245,2557.0,12,0,2,2,1.0,2,1278.5
0,0.329425,47,0,0.30685,13698.0,11,5,1,0,1.0,5,6849.0
0,0.224796,47,0,0.440279,4996.5,12,0,1,0,0.0,0,4996.5
0,0.188462,30,0,0.997275,5960.0,8,0,0,0,0.0,0,5960.0
0,0.130275,55,0,0.780581,4996.5,6,0,2,0,0.0,0,4996.5
0,0.24827,51,0,3.902602,1157.0,12,0,0,0,1.0,0,578.5
0,0.450813,62,3,0.433125,5515.0,9,0,2,0,0.0,3,5515.0
0,0.377179,53,0,1.401181,9244.0,8,0,0,0,1.0,0,4622.0
0,0.135135,49,0,1.04074,2872.0,10,0,0,0,0.0,0,2872.0
0,0.064102,39,0,0.98584,4996.5,5,0,1,0,0.0,0,4996.5
0,0.404393,53,1,0.28779,8848.0,9,0,1,0,0.0,1,8848.0
0,0.067747,62,0,0.551676,2376.0,6,0,2,0,2.0,0,792.0
0,0.31008,35,0,0.597741,5037.0,9,0,3,0,0.0,0,5037.0
0,0.032475,53,0,3.180879,35651.0,7,0,0,0,0.0,0,35651.0
0,0.574587,55,0,0.423696,1818.0,9,0,0,1,1.0,1,909.0
0,0.043669,41,0,0.588211,7499.0,12,0,0,0,0.0,0,7499.0
0,0.364645,43,0,0.611566,3796.0,9,0,1,0,1.0,0,1898.0
0,0.418618,55,2,5.567632,8651.0,9,0,0,5,1.0,7,4325.5
0,0.106958,36,0,1.498961,13545.0,14,0,3,0,1.0,0,6772.5
0,0.168301,56,1,1.246363,3608.0,10,0,0,0,2.0,1,1202.67
1,0.328844,39,0,0.698327,12029.0,7,0,2,2,0.0,2,12029.0
0,0.362163,66,0,0.359287,29055.0,6,0,0,0,0.0,0,29055.0
0,0.103514,84,0,2.194792,4996.5,11,0,1,0,1.0,0,2498.25
0,0.138564,39,1,0.386337,9208.0,8,0,1,0,1.0,1,4604.0
0,0.521784,59,0,5.820439,3064.0,11,0,3,0,0.0,0,3064.0
0,0.129326,41,0,0.755175,4991.0,7,0,1,0,1.0,0,2495.5
0,0.162578,66,0,1.342911,4266.0,9,0,2,0,0.0,0,4266.0
1,0.239892,34,0,0.623384,9297.0,7,0,1,2,3.0,2,2324.25
0,0.112263,58,0,10.0,12883.0,13,0,3,0,0.0,0,12883.0
0,0.128126,39,0,0.17735,4501.0,8,3,3,0,1.0,3,2250.5
0,0.332353,49,1,0.395675,16762.0,7,0,3,0,2.0,1,5587.33
0,0.122066,37,2,0.205276,16714.0,8,1,0,0,1.0,3,8357.0
0,0.21946,63,0,0.140545,9676.0,3,0,2,0,2.0,0,3225.33
0,0.272535,40,0,0.927466,3252.0,6,0,1,0,0.0,0,3252.0
0,0.337502,59,0,0.379127,3012.0,6,0,1,0,0.0,0,3012.0
0,0.054454,47,0,0.413356,2565.0,8,0,0,0,1.0,0,1282.5
0,0.410113,50,1,0.439219,10502.0,7,0,1,0,0.0,1,10502.0
0,1.0,54,0,0.646432,1864.0,9,0,1,0,0.0,0,1864.0
0,0.333317,41,0,0.110748,8446.0,3,0,2,0,1.0,0,4223.0
0,0.566695,54,0,0.15279,2069.0,11,0,0,0,0.0,0,2069.0
0,0.189,73,0,0.134443,9498.0,6,0,0,0,0.0,0,9498.0
